,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
4,training,120.0kW,oort,5,1,0.45032113790512085,0.033090755343437195,587,100.0,120.0,168.81122311529708,100.0,100.0,0.272090654051958,16.3,16.1,2061
5,training,250.0kW,oort,5,1,0.9177255630493164,0.005238888785243034,587,100.0,250.0,66.6621351449482,100.0,100.0,0.20825832664925492,8.1,16.1,2061
0,evaluation,1.9kW,oort,5,0,0.9492767303290064,0.004470653831958771,0,52.42507813866528,1.9,61.44704932682229,52.11949480533195,52.11949480533195,0,42.8,16.1,2640
1,evaluation,2.8kW,oort,5,0,0.9394667337757584,0.005600654054433107,0,53.56409040552535,2.8,68.55116620668407,53.113757072192016,53.113757072192016,0,7.3,16.1,2640
2,evaluation,7.7kW,oort,5,0,0.9517113108917487,0.004427353385835886,0,59.6125742917097,7.7,62.14682848105968,58.37415762504303,58.37415762504303,0,65.0,16.1,2640
3,evaluation,11.5kW,oort,5,0,0.9522664728663811,0.004830515012145042,0,64.29669168089231,11.5,64.9147807046654,62.44710834755898,62.44710834755898,0,47.5,16.1,2640
4,evaluation,120.0kW,oort,5,0,0.9002137714201277,0.009900067932903767,0,100.0,120.0,92.33515095958741,100.0,100.0,0,90.6,16.1,2640
5,evaluation,250.0kW,oort,5,0,0.9512055781028198,0.00479787727817893,0,100.0,250.0,63.794641000007005,100.0,100.0,0,82.3,16.1,2640
0,training,1.9kW,oort,6,0,0.0,0.0,0,52.73435591644306,1.9,0.0,52.42507813866528,52.42507813866528,0.0,42.8,16.1,2648
1,training,2.8kW,oort,6,0,0.0,0.0,0,54.019868183303124,2.8,0.0,53.56409040552535,53.56409040552535,0.0,7.3,16.1,2648
2,training,7.7kW,oort,6,1,0.9327954053878784,0.004790677223354578,586,60.83129191355269,7.7,64.64654685175927,59.6125742917097,59.6125742917097,0.2129975449918522,28.9,16.1,2648
3,training,11.5kW,oort,6,1,0.9113076329231262,0.005254325922578573,586,66.1292062170686,11.5,67.70260515310288,64.29669168089231,64.29669168089231,0.2422315183708831,28.9,16.1,2648
4,training,120.0kW,oort,6,1,0.48879486322402954,0.03046802245080471,586,100.0,120.0,161.98325051150755,100.0,100.0,0.23977343536052248,8.5,16.1,2648
5,training,250.0kW,oort,6,1,0.9227699041366577,0.004847432021051645,586,100.0,250.0,64.12324527789332,100.0,100.0,0.2571561420254219,13.2,16.1,2648
0,evaluation,1.9kW,oort,6,0,0.9530437096335184,0.0043915556743741035,0,53.03993924977639,1.9,60.90103982613981,52.73435591644306,52.73435591644306,0,74.9,16.1,3226
1,evaluation,2.8kW,oort,6,0,0.9393606978151695,0.0052840616554021835,0,54.47020151663646,2.8,66.58546114832527,54.019868183303124,54.019868183303124,0,7.3,16.1,3226
2,evaluation,7.7kW,oort,6,0,0.9563606998314121,0.003958407323807478,0,62.069708580219356,7.7,58.763427226187176,60.83129191355269,60.83129191355269,0,69.2,16.1,3226
3,evaluation,11.5kW,oort,6,0,0.9562278704730188,0.004553810227662325,0,67.97878955040193,11.5,63.02811812963001,66.1292062170686,66.1292062170686,0,50.7,16.1,3226
4,evaluation,120.0kW,oort,6,0,0.9008921012592744,0.009702429175376892,0,100.0,120.0,91.40884403036597,100.0,100.0,0,80.7,16.1,3226
5,evaluation,250.0kW,oort,6,0,0.9554782602500821,0.0044321902096271515,0,100.0,250.0,61.3152954457886,100.0,100.0,0,88.2,16.1,3226
0,training,1.9kW,oort,7,0,0.0,0.0,0,53.349744805331945,1.9,0.0,53.03993924977639,53.03993924977639,0.0,74.9,16.1,3234
1,training,2.8kW,oort,7,0,0.0,0.0,0,54.92675707219201,2.8,0.0,54.47020151663646,54.47020151663646,0.0,7.3,16.1,3234
2,training,7.7kW,oort,7,1,0.9375061392784119,0.0044547514989972115,587,63.28475725377121,7.7,62.33882577222008,62.069708580219356,62.069708580219356,0.24825345010789862,24.0,16.1,3234
3,training,11.5kW,oort,7,1,0.9158380031585693,0.005005058366805315,587,69.8053137290389,11.5,66.07717228084762,67.97878955040193,67.97878955040193,0.298148137831102,24.2,16.1,3234
