learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
training,2.8kW,Oort,5,0,0.0,0.0,0,53.164,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,71.2,14.9,2083
training,7.7kW,Oort,5,1,0.943903923034668,0.0048488429747521,594,58.45864631885398,7.7,65.03781409367107,0.0308,0.0308,0.2931825557319616,25.3,14.9,2083
training,11.5kW,Oort,5,1,0.9112061262130736,0.0055480604059994,594,62.572746045797246,11.5,69.56927327158185,0.046,0.046,0.2940303999829403,73.1,14.9,2083
training,120.0kW,Oort,5,1,0.4697143733501434,0.0385251604020595,594,100.0,120.0,182.14623722626624,0.48,0.48,0.2910803184040979,22.1,14.9,2083
training,250.0kW,Oort,5,1,0.9113458395004272,0.0054782782681286,594,100.0,250.0,68.16817612666264,1.0,1.0,0.2605356677628014,5.1,14.9,2083
evaluation,1.9kW,Oort,5,0,0.9516085581650028,0.0045559233985841,0,52.46683333333333,1.9,62.03027665125805,0.0076,0.0076,0.0,64.6,14.9,2669
evaluation,2.8kW,Oort,5,0,0.933247680905615,0.0058550918474793,0,53.61977777777778,2.8,70.09101187155618,0.0111999999999999,0.0111999999999999,0.0,16.4,14.9,2669
evaluation,7.7kW,Oort,5,0,0.9542002016770074,0.0045557860285043,0,59.71203520774287,7.7,63.04178992289131,0.0308,0.0308,0.0,7.9,14.9,2669
evaluation,11.5kW,Oort,5,0,0.9543608273867296,0.0046567521058022,0,64.44469049024168,11.5,63.73653300901508,0.046,0.046,0.0,97.6,14.9,2669
evaluation,120.0kW,Oort,5,0,0.8966965497955203,0.0107030598446726,0,100.0,120.0,96.00679084978624,0.48,0.48,0.0,53.0,14.9,2669
evaluation,250.0kW,Oort,5,0,0.9495779229298452,0.0047766636125743,0,100.0,250.0,63.653451747675625,1.0,1.0,0.0,89.8,14.9,2669
training,1.9kW,Oort,6,0,0.0,0.0,0,52.77980555555556,1.9,0.0,0.0076,0.0076,0.0,64.6,14.9,2676
training,2.8kW,Oort,6,0,0.0,0.0,0,54.081,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,16.4,14.9,2676
training,7.7kW,Oort,6,1,0.9457961916923524,0.0045956075191497,593,60.94730349168466,7.7,63.31671021914693,0.0308,0.0308,0.2009008057497026,35.0,14.9,2676
training,11.5kW,Oort,6,1,0.9144251942634584,0.0053594736382365,593,66.29936747444492,11.5,68.37666988935231,0.046,0.046,0.2405781734711446,14.4,14.9,2676
training,120.0kW,Oort,6,1,0.515078067779541,0.0357735864818096,593,100.0,120.0,175.5210537250467,0.48,0.48,0.2404785074301303,27.2,14.9,2676
training,250.0kW,Oort,6,1,0.918160617351532,0.005075913388282,593,100.0,250.0,65.61705455435929,1.0,1.0,0.2454277717634674,5.4,14.9,2676
evaluation,1.9kW,Oort,6,0,0.9534632289540664,0.0041838195174932,0,53.089083333333335,1.9,59.44317282509081,0.0076,0.0076,0.0,6.5,14.9,3262
evaluation,2.8kW,Oort,6,0,0.9392672709170676,0.0053192130289971,0,54.53677777777778,2.8,66.80656859365149,0.0111999999999999,0.0111999999999999,0.0,84.7,14.9,3262
evaluation,7.7kW,Oort,6,0,0.957425873856705,0.0041147274896502,0,62.20069238057354,7.7,59.91249630887811,0.0308,0.0308,0.0,16.0,14.9,3262
evaluation,11.5kW,Oort,6,0,0.9564020751517792,0.004580317530781,0,68.17131191888936,11.5,63.21129234465957,0.046,0.046,0.0,86.8,14.9,3262
evaluation,120.0kW,Oort,6,0,0.9010380451179056,0.0099664535373449,0,100.0,120.0,92.64421365150044,0.48,0.48,0.0,69.8,14.9,3262
evaluation,250.0kW,Oort,6,0,0.9547494257487208,0.0044926260598003,0,100.0,250.0,61.73191736525878,1.0,1.0,0.0,81.5,14.9,3262
training,1.9kW,Oort,7,0,0.0,0.0,0,53.40205555555556,1.9,0.0,0.0076,0.0076,0.0,6.5,14.9,3269
training,2.8kW,Oort,7,0,0.0,0.0,0,54.998000000000005,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,84.7,14.9,3269
training,7.7kW,Oort,7,1,0.948924958705902,0.0042222212068736,593,63.42859867913089,7.7,60.69003215638853,0.0308,0.0308,0.2455941402926382,19.7,14.9,3269
training,11.5kW,Oort,7,1,0.9208284616470336,0.0050349892117083,593,70.01867889761972,11.5,66.27445245921699,0.046,0.046,0.2849559469995214,19.7,14.9,3269
training,120.0kW,Oort,7,1,0.5289342403411865,0.0343980379402637,593,100.0,120.0,172.11345068165966,0.48,0.48,0.2663963846854161,43.5,14.9,3269
training,250.0kW,Oort,7,1,0.9242388010025024,0.0047905053943395,593,100.0,250.0,63.7456122897881,1.0,1.0,0.297042072809319,5.6,14.9,3269
evaluation,1.9kW,Oort,7,0,0.9560550070722512,0.0039662783965468,0,53.71186111111111,1.9,57.87714617071229,0.0076,0.0076,0.0,68.6,15.0,3856
evaluation,2.8kW,Oort,7,0,0.9441244507278892,0.0051120086573064,0,55.45455555555556,2.8,65.49245403834632,0.0111999999999999,0.0111999999999999,0.0,13.0,15.0,3856
evaluation,7.7kW,Oort,7,0,0.9599839724772434,0.0038972091861069,0,64.68412645690867,7.7,58.30740790633286,0.0308,0.0308,0.0,13.0,15.0,3856
evaluation,11.5kW,Oort,7,0,0.956785862459442,0.0042359349317848,0,71.8938177865086,11.5,60.78851251142868,0.046,0.046,0.0,76.6,15.0,3856
evaluation,120.0kW,Oort,7,0,0.9039723062601728,0.0095179071649909,0,100.0,120.0,90.5354591526189,0.48,0.48,0.0,41.8,15.0,3856
evaluation,250.0kW,Oort,7,0,0.9594756006492228,0.0042224833741784,0,100.0,250.0,59.84716801818168,1.0,1.0,0.0,7.0,15.0,3856
training,1.9kW,Oort,8,0,0.0,0.0,0,54.02588888888889,1.9,0.0,0.0076,0.0076,0.0,68.6,15.0,3863
training,2.8kW,Oort,8,0,0.0,0.0,0,55.91733333333334,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,13.0,15.0,3863
training,7.7kW,Oort,8,1,0.9498052000999452,0.0041153538040816,595,65.90958709201284,7.7,59.91705586152808,0.0308,0.0308,0.2854482581932409,64.3,15.0,3863
training,11.5kW,Oort,8,1,0.9248251914978028,0.0048642591573297,595,73.75721020212515,11.5,65.14112112522776,0.046,0.046,0.2256929475301634,34.7,15.0,3863
training,120.0kW,Oort,8,1,0.548967182636261,0.0323060899972915,595,100.0,120.0,166.79774521325982,0.48,0.48,0.2947157624765254,47.0,15.0,3863
training,250.0kW,Oort,8,1,0.9264966249465942,0.0046027228236198,595,100.0,250.0,62.48374357086905,1.0,1.0,0.2785502508933157,5.5,15.0,3863
evaluation,1.9kW,Oort,8,0,0.9612218186156088,0.0038413857109844,0,54.3346388888889,1.9,56.95862144973976,0.0076,0.0076,0.0,44.7,15.0,4449
evaluation,2.8kW,Oort,8,0,0.9427061665961608,0.0047985208220779,0,56.37233333333334,2.8,63.45256249269583,0.0111999999999999,0.0111999999999999,0.0,8.2,15.0,4449
evaluation,7.7kW,Oort,8,0,0.9585037344713148,0.0037624451797455,0,67.16083709201284,7.7,57.29041479359452,0.0308,0.0308,0.0,13.9,15.0,4449
evaluation,11.5kW,Oort,8,0,0.9580400213240888,0.0038918852806091,0,75.62596020212516,11.5,58.26756795895173,0.046,0.046,0.0,82.1,15.0,4449
