learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
evaluation,1.9kW,Random,5,0,0.9526140217015818,0.0046356553211808,0,52.33906134425148,1.9,62.570709550969575,0.0076,62.570709550969575,0.0,84.5,15.3,2698
evaluation,2.8kW,Random,5,0,0.934935798132512,0.0056911073625087,0,53.61931266956903,2.8,69.10251644590927,0.0111999999999999,69.10251644590927,0.0,7.5,15.3,2698
evaluation,7.7kW,Random,5,0,0.9558356802135736,0.0044554215855896,0,59.85756756936679,7.7,62.34351411910177,0.0308,62.34351411910177,0.0,21.1,15.3,2698
evaluation,11.5kW,Random,5,0,0.9513540329692248,0.0049549508839845,0,64.66269813522071,11.5,65.74557881218509,0.046,65.74557881218509,0.0,83.3,15.3,2698
evaluation,120.0kW,Random,5,0,0.8938692455694192,0.0104657802730798,0,100.0,120.0,94.93662369545282,0.48,94.93662369545282,0.0,81.3,15.3,2698
evaluation,250.0kW,Random,5,0,0.9518681470489356,0.0050568049773573,0,100.0,250.0,65.49342952387367,1.0,65.49342952387367,0.0,72.1,15.3,2698
training,1.9kW,Random,6,1,0.927812159061432,0.0050333715043962,601,52.62076767889548,1.9,65.19961097371946,0.0076,65.19961097371946,0.2125743681890596,13.4,15.3,2706
training,2.8kW,Random,6,0,0.0,0.0,0,54.08675711401347,2.8,0.0,0.0111999999999999,0.0,0.0,7.5,15.3,2706
training,7.7kW,Random,6,1,0.9475482702255248,0.0043913736008107,601,61.09728593611405,7.7,61.89378893644237,0.0308,61.89378893644237,0.2740663555904925,59.3,15.3,2706
training,11.5kW,Random,6,0,0.0,0.0,0,66.58255924633183,11.5,0.0,0.046,0.0,0.0,83.3,15.3,2706
training,120.0kW,Random,6,1,0.4412344396114349,0.0395881123840808,601,100.0,120.0,184.64194803828383,0.48,184.64194803828383,0.2874380420905565,78.7,15.3,2706
training,250.0kW,Random,6,1,0.9224094152450562,0.0047999881207942,601,100.0,250.0,63.80867279273778,1.0,63.80867279273778,0.201194002133863,6.8,15.3,2706
evaluation,1.9kW,Random,6,0,0.9550157229226912,0.0042327162809669,0,52.9337399011177,1.9,59.78952328769455,0.0076,59.78952328769455,0.0,79.5,15.3,3299
evaluation,2.8kW,Random,6,0,0.9407875929535114,0.0057914098724722,0,54.5479793362357,2.8,69.708802901478,0.0111999999999999,69.708802901478,0.0,7.3,15.3,3299
evaluation,7.7kW,Random,6,0,0.9567721981999404,0.0041637923568487,0,62.36564704722516,7.7,60.268642304693735,0.0308,60.268642304693735,0.0,13.0,15.3,3299
evaluation,11.5kW,Random,6,0,0.9522295171285048,0.0045979381538927,0,68.47686480188739,11.5,63.332763528660806,0.046,63.332763528660806,0.0,83.3,15.3,3299
evaluation,120.0kW,Random,6,0,0.8978679613301183,0.0097143677994608,0,100.0,120.0,91.46506501944296,0.48,91.46506501944296,0.0,80.5,15.3,3299
evaluation,250.0kW,Random,6,0,0.9471819898224983,0.0046661356464028,0,100.0,250.0,62.91269797775635,1.0,62.91269797775635,0.0,87.2,15.3,3299
training,1.9kW,Random,7,0,0.0,0.0,0,53.25146212333992,1.9,0.0,0.0076,0.0,0.0,79.5,15.3,3307
training,2.8kW,Random,7,1,0.8531755208969116,0.0104744443669915,602,54.97803499547673,2.8,93.74777540182188,0.0111999999999999,93.74777540182188,0.2282385826117682,7.1,15.3,3307
training,7.7kW,Random,7,0,0.0,0.0,0,63.65325815833627,7.7,0.0,0.0308,0.0,0.0,13.0,15.3,3307
training,11.5kW,Random,7,1,0.917839288711548,0.0049934857524931,602,70.3573187904069,11.5,66.00073679211398,0.046,66.00073679211398,0.2547602015444085,70.4,15.3,3307
training,120.0kW,Random,7,1,0.4727101325988769,0.037286639213562,602,100.0,120.0,179.19446728203465,0.48,179.19446728203465,0.2133966697653098,29.2,15.3,3307
training,250.0kW,Random,7,1,0.9242733120918274,0.0045695407316088,602,100.0,250.0,62.2581062972577,1.0,62.2581062972577,0.298310015098622,11.4,15.3,3307
evaluation,1.9kW,Random,7,0,0.9543996419241284,0.0041394061408936,0,53.56443434556214,1.9,59.12682123841363,0.0076,59.12682123841363,0.0,58.1,15.3,3900
evaluation,2.8kW,Random,7,0,0.9399109156526366,0.0053819511085748,0,55.43925721769895,2.8,67.19939262639502,0.0111999999999999,67.19939262639502,0.0,7.3,15.3,3900
evaluation,7.7kW,Random,7,0,0.9557836134366192,0.0039235060103237,0,64.92161926944738,7.7,58.50379482684859,0.0308,58.50379482684859,0.0,48.9,15.3,3900
evaluation,11.5kW,Random,7,0,0.953324101638434,0.004336527083069,0,72.25162434596245,11.5,61.50606002726737,0.046,61.50606002726737,0.0,76.9,15.3,3900
evaluation,120.0kW,Random,7,0,0.9087862609543756,0.0095140328630805,0,100.0,120.0,90.51703086800362,0.48,90.51703086800362,0.0,70.9,15.3,3900
evaluation,250.0kW,Random,7,0,0.9554763965013372,0.0043640760704874,0,100.0,250.0,60.8423228526524,1.0,60.8423228526524,0.0,63.7,15.3,3900
training,1.9kW,Random,8,0,0.0,0.0,0,53.88110101222881,1.9,0.0,0.0076,0.0,0.0,58.1,15.3,3908
training,2.8kW,Random,8,0,0.0,0.0,0,55.90592388436562,2.8,0.0,0.0111999999999999,0.0,0.0,7.3,15.3,3908
training,7.7kW,Random,8,1,0.9488043189048768,0.0040103616192936,600,66.1605124085691,7.7,59.14780655916639,0.0308,59.14780655916639,0.2666411652696424,20.8,15.3,3908
training,11.5kW,Random,8,1,0.926386058330536,0.0046855681575834,600,74.12150167149382,11.5,63.93343018857106,0.046,63.93343018857106,0.2807360468118908,43.6,15.3,3908
training,120.0kW,Random,8,1,0.4986534118652344,0.035547662526369,600,100.0,120.0,174.96593441326982,0.48,174.96593441326982,0.2774604623510014,16.8,15.3,3908
training,250.0kW,Random,8,1,0.9304925799369812,0.0042793746106326,600,100.0,250.0,60.248991685319154,1.0,60.248991685319154,0.2781049104363917,7.0,15.3,3908
evaluation,1.9kW,Random,8,0,0.9556386059856784,0.003848360851407,0,54.19407323445103,1.9,57.0103103747488,0.0076,57.0103103747488,0.0,83.7,15.3,4501
evaluation,2.8kW,Random,8,0,0.9420399294680104,0.0052242828533053,0,56.36714610658784,2.8,66.20774783786989,0.0111999999999999,66.20774783786989,0.0,7.3,15.3,4501
evaluation,7.7kW,Random,8,0,0.959577503599632,0.0040896111167967,0,67.42887351968021,7.7,59.729362924815554,0.0308,59.729362924815554,0.0,31.8,15.3,4501
evaluation,11.5kW,Random,8,0,0.9572353034251524,0.0040345876477658,0,76.01580722704938,11.5,59.32618934378348,0.046,59.32618934378348,0.0,70.8,15.3,4501
evaluation,120.0kW,Random,8,0,0.9064409371893268,0.0088872928172349,0,100.0,120.0,87.48482369827181,0.48,87.48482369827181,0.0,77.0,15.3,4501
evaluation,250.0kW,Random,8,0,0.9571138829417172,0.0041877925395965,0,100.0,250.0,59.60081653450666,1.0,59.60081653450666,0.0,80.8,15.3,4501
training,1.9kW,Random,9,1,0.9331849217414856,0.0043863845057785,601,54.47269892355872,1.9,60.865173002176206,0.0076,60.865173002176206,0.231027486210204,18.4,15.3,4508
training,2.8kW,Random,9,1,0.8631506562232971,0.009858557023108,601,56.79389945477595,2.8,90.9498841207668,0.0111999999999999,90.9498841207668,0.2437403436319179,7.2,15.3,4508
training,7.7kW,Random,9,0,0.0,0.0,0,68.71434574190243,7.7,0.0,0.0308,0.0,0.0,31.8,15.3,4508
training,11.5kW,Random,9,1,0.9266221523284912,0.0045346254482865,601,77.89367226774858,11.5,62.895212199065256,0.046,62.895212199065256,0.2515571605372671,73.5,15.3,4508
training,120.0kW,Random,9,1,0.5188741683959961,0.0338705405592918,601,100.0,120.0,170.7886635611778,0.48,170.7886635611778,0.2003238276700217,32.8,15.3,4508
training,250.0kW,Random,9,0,0.0,0.0,0,100.0,250.0,0.0,1.0,0.0,0.0,80.8,15.3,4508
evaluation,1.9kW,Random,9,0,0.9597996678824146,0.0039121280424296,0,54.78567114578094,1.9,57.4806991227704,0.0076,57.4806991227704,0.0,84.5,15.3,5102
evaluation,2.8kW,Random,9,0,0.9466264876702484,0.0048315091989934,0,57.25512167699817,2.8,63.67029749004353,0.0111999999999999,63.67029749004353,0.0,7.4,15.3,5102
evaluation,7.7kW,Random,9,0,0.9589725161139708,0.0037887922953814,0,69.98270685301354,7.7,57.49065742909677,0.0308,57.49065742909677,0.0,51.8,15.3,5102
evaluation,11.5kW,Random,9,0,0.9478048961746928,0.0040276935324072,0,79.78797782330415,11.5,59.27548075854541,0.046,59.27548075854541,0.0,89.0,15.3,5102
evaluation,120.0kW,Random,9,0,0.9135830774598466,0.0083686048164963,0,100.0,120.0,84.89351312255614,0.48,84.89351312255614,0.0,79.6,15.3,5102
evaluation,250.0kW,Random,9,0,0.9601134017081102,0.003924686461687,0,100.0,250.0,57.69817994484676,1.0,57.69817994484676,0.0,94.2,15.3,5102
training,1.9kW,Random,10,1,0.9346152544021606,0.0042270575650036,601,55.05784079557003,1.9,59.74954363137039,0.0076,59.74954363137039,0.2696992691501912,6.0,15.3,5110
training,2.8kW,Random,10,0,0.0,0.0,0,57.72256612144262,2.8,0.0,0.0111999999999999,0.0,0.0,7.4,15.3,5110
training,7.7kW,Random,10,1,0.9494524598121644,0.0037043688353151,601,71.22321029372137,7.7,56.84653357681668,0.0308,56.84653357681668,0.2693637495038968,82.4,15.3,5110
training,11.5kW,Random,10,0,0.0,0.0,0,81.70783893441526,11.5,0.0,0.046,0.0,0.0,89.0,15.3,5110
training,120.0kW,Random,10,1,0.5267812013626099,0.0341257117688655,601,100.0,120.0,171.43079351143055,0.48,171.43079351143055,0.2980866181720278,67.9,15.3,5110
training,250.0kW,Random,10,1,0.9319244623184204,0.0040529305115342,601,100.0,250.0,58.63328261349771,1.0,58.63328261349771,0.2690501047400094,13.7,15.3,5110
evaluation,1.9kW,Random,10,0,0.9576405247228448,0.0036836306098848,0,55.37081301779225,1.9,55.77679402327608,0.0076,55.77679402327608,0.0,63.8,15.4,5703
evaluation,2.8kW,Random,10,0,0.9484279973665756,0.0047524045221507,0,58.18378834366485,2.8,63.14692018410498,0.0111999999999999,63.14692018410498,0.0,7.3,15.4,5703
evaluation,7.7kW,Random,10,0,0.9615233778981578,0.0035091373138129,0,72.49157140483247,7.7,55.32826574662022,0.0308,55.32826574662022,0.0,52.6,15.4,5703
evaluation,11.5kW,Random,10,0,0.9590342462499504,0.0038072965107858,0,83.60214448997083,11.5,57.63087674990789,0.046,57.63087674990789,0.0,64.5,15.4,5703
evaluation,120.0kW,Random,10,0,0.9151202268911072,0.0080449189990758,0,100.0,120.0,83.23554242810081,0.48,83.23554242810081,0.0,74.5,15.4,5703
evaluation,250.0kW,Random,10,0,0.9606687699347772,0.0038775959983468,0,100.0,250.0,57.35098872062881,1.0,57.35098872062881,0.0,95.9,15.4,5703
training,1.9kW,Oort,1,1,0.0,0.0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.0,0.0,0.0,0.0,30
training,2.8kW,Oort,1,1,0.0,0.0,2,50.00155555555556,2.8,0.0,1.0,0.0,0.0,0.0,0.0,30
evaluation,1.9kW,Oort,1,0,0.8927315353798391,0.0184032041579484,0,50.140388888888886,1.9,124.67007863493605,0.0076,124.67007863493605,0.0,54.4,14.4,273
evaluation,2.8kW,Oort,1,0,0.8498309760655277,0.0217632874846458,0,50.19133333333333,2.8,135.13185021939498,0.0111999999999999,135.13185021939498,0.0,7.6,14.4,273
evaluation,7.7kW,Oort,1,0,0.0,0.0,0,50.474833333333336,7.7,0.0,0.0308,0.0,0.0,0.0,0.0,273
evaluation,11.5kW,Oort,1,0,0.0,0.0,0,50.64527777777778,11.5,0.0,0.046,0.0,0.0,0.0,0.0,273
evaluation,120.0kW,Oort,1,0,0.0,0.0,0,56.06666666666666,120.0,0.0,0.48,0.0,0.0,0.0,0.0,273
evaluation,250.0kW,Oort,1,0,0.0,0.0,0,61.25,250.0,0.0,1.0,0.0,0.0,0.0,0.0,273
training,1.9kW,Oort,2,1,0.0100592421367764,0.0630069971084594,260,50.25694827115833,1.9,230.6799785090107,0.0076,230.6799785090107,0.2861008608846467,46.5,15.1,290
training,2.8kW,Oort,2,1,0.0635285601019859,0.0664950981736183,260,50.37822639615004,2.8,236.20565423622585,0.0111999999999999,236.20565423622585,0.2122498994609747,14.5,15.2,290
training,7.7kW,Oort,2,1,0.012510871514678,0.0621250420808792,238,50.96887631823797,7.7,232.798524929836,0.0308,232.798524929836,0.2270809006022664,0.6,15.2,290
training,11.5kW,Oort,2,1,0.0,0.0679576992988586,218,51.326787939859365,11.5,243.4816353024497,0.046,243.4816353024497,0.2457037454416822,0.1,15.2,290
training,120.0kW,Oort,2,0,0.0,0.0,0,62.66666666666666,120.0,0.0,0.48,0.0,0.0,0.0,0.0,290
training,250.0kW,Oort,2,0,0.0,0.0,0,73.61111111111111,250.0,0.0,1.0,0.0,0.0,0.0,0.0,290
evaluation,1.9kW,Oort,2,0,0.9279747556229828,0.0072640045545995,0,50.56728160449166,1.9,78.32557022222774,0.0076,78.32557022222774,0.0,89.3,16.2,877
evaluation,2.8kW,Oort,2,0,0.9086819630078322,0.0091007398441433,0,50.83555972948337,2.8,87.38438287627588,0.0111999999999999,87.38438287627588,0.0,83.3,16.2,877
evaluation,7.7kW,Oort,2,0,0.9342095026191252,0.0070506893098354,0,52.22654298490463,7.7,78.42646953402149,0.0308,78.42646953402149,0.0,88.2,16.2,877
evaluation,11.5kW,Oort,2,0,0.93231277415551,0.0074965269304811,0,53.205121273192695,11.5,80.86804218581561,0.046,80.86804218581561,0.0,79.0,16.2,877
evaluation,120.0kW,Oort,2,0,0.8474920061488618,0.0155395586043596,0,82.26666666666667,120.0,115.68240677448252,0.48,115.68240677448252,0.0,7.4,16.2,877
evaluation,250.0kW,Oort,2,0,0.9345123086442538,0.0075552137568593,0,100.0,250.0,80.05399473063223,1.0,80.05399473063223,0.0,17.8,16.2,877
training,1.9kW,Oort,3,0,0.0,0.0,0,50.88183716004722,1.9,0.0,0.0076,0.0,0.0,89.3,16.2,885
training,2.8kW,Oort,3,1,0.7215598225593567,0.0210452117025852,596,51.26196472882201,2.8,132.88382576643534,0.0111999999999999,132.88382576643534,0.2243993328538883,7.6,16.2,885
training,7.7kW,Oort,3,0,0.0,0.0,0,53.50132076268241,7.7,0.0,0.0308,0.0,0.0,88.2,16.2,885
training,11.5kW,Oort,3,1,0.8646108508110046,0.0084066055715084,596,55.075637852846576,11.5,85.63616531547164,0.046,85.63616531547164,0.2015777067886197,71.5,16.2,885
training,120.0kW,Oort,3,1,0.2532040178775787,0.0507947988808155,596,100.0,120.0,209.14986990045253,0.48,209.14986990045253,0.2494944278741644,48.5,16.2,885
training,250.0kW,Oort,3,1,0.8870466947555542,0.0081197414547204,596,100.0,250.0,82.99094897212328,1.0,82.99094897212328,0.2894896879356857,12.1,16.2,885
evaluation,1.9kW,Oort,3,0,0.9456906483923412,0.0055583384819328,0,51.189003826713886,1.9,68.51536985698694,0.0076,68.51536985698694,0.0,87.2,16.2,1467
evaluation,2.8kW,Oort,3,0,0.9251868924451608,0.0073002404533326,0,51.714631395488674,2.8,78.26436324286738,0.0111999999999999,78.26436324286738,0.0,7.6,16.2,1467
evaluation,7.7kW,Oort,3,0,0.9431990475534592,0.0057597807608544,0,54.746154096015744,7.7,70.88426698087505,0.0308,70.88426698087505,0.0,39.5,16.2,1467
evaluation,11.5kW,Oort,3,0,0.9387697702379892,0.0061721121892333,0,56.93480451951324,11.5,73.37764714782567,0.046,73.37764714782567,0.0,69.5,16.2,1467
evaluation,120.0kW,Oort,3,0,0.8829821845366559,0.0130440490320324,0,100.0,120.0,105.98738755909528,0.48,105.98738755909528,0.0,89.8,16.2,1467
evaluation,250.0kW,Oort,3,0,0.9382550640486336,0.0062225139699876,0,100.0,250.0,72.65116291165805,1.0,72.65116291165805,0.0,89.9,16.2,1467
training,1.9kW,Oort,4,0,0.0,0.0,0,51.499864937825,1.9,0.0,0.0076,0.0,0.0,87.2,16.2,1475
training,2.8kW,Oort,4,1,0.7885695695877075,0.0164051596075296,589,52.13175932707951,2.8,117.32368729142206,0.0111999999999999,117.32368729142206,0.2504914198182983,7.5,16.2,1475
training,7.7kW,Oort,4,0,0.0,0.0,0,56.0059596515713,7.7,0.0,0.0308,0.0,0.0,39.5,16.2,1475
training,11.5kW,Oort,4,1,0.8947998881340027,0.0062858499586582,589,58.78353967244892,11.5,74.05065108785506,0.046,74.05065108785506,0.2004303046376385,79.9,16.2,1475
training,120.0kW,Oort,4,1,0.3742269575595855,0.0440763682126998,589,100.0,120.0,194.827778006335,0.48,194.827778006335,0.2264287616965718,66.7,16.2,1475
training,250.0kW,Oort,4,1,0.907775104045868,0.0059169894084334,589,100.0,250.0,70.84513400932337,1.0,70.84513400932337,0.2725598291768117,13.2,16.2,1475
evaluation,1.9kW,Oort,4,0,0.9500933711543176,0.0051651601679623,0,51.80703160449166,1.9,66.04765579953931,0.0076,66.04765579953931,0.0,62.7,16.3,2056
evaluation,2.8kW,Oort,4,0,0.9324264395952996,0.0063123754225671,0,52.58442599374617,2.8,72.77662037053854,0.0111999999999999,72.77662037053854,0.0,16.8,16.3,2056
evaluation,7.7kW,Oort,4,0,0.952555263612234,0.0050870468840003,0,57.25079298490464,7.7,66.61618325556461,0.0308,66.61618325556461,0.0,10.2,16.3,2056
evaluation,11.5kW,Oort,4,0,0.9511116717121372,0.0053219138644635,0,60.642706339115584,11.5,68.13665306681844,0.046,68.13665306681844,0.0,72.1,16.3,2056
evaluation,120.0kW,Oort,4,0,0.878433384408674,0.0114724030718207,0,100.0,120.0,99.39743440855436,0.48,99.39743440855436,0.0,83.5,16.3,2056
evaluation,250.0kW,Oort,4,0,0.9496934455995372,0.0054931957274675,0,100.0,250.0,68.26092467189989,1.0,68.26092467189989,0.0,86.3,16.3,2056
training,1.9kW,Oort,5,0,0.0,0.0,0,52.11842049338056,1.9,0.0,0.0076,0.0,0.0,62.7,16.3,2064
training,2.8kW,Oort,5,1,0.7933388352394104,0.0148277152329683,590,53.0082595961391,2.8,111.54050131012266,0.0111999999999999,111.54050131012266,0.2138966633651887,7.8,16.3,2064
training,7.7kW,Oort,5,0,0.0,0.0,0,58.51273742934908,7.7,0.0,0.0308,0.0,0.0,10.2,16.3,2064
training,11.5kW,Oort,5,1,0.9083806276321412,0.0056985835544764,590,62.49366231812149,11.5,70.50669156363034,0.046,70.50669156363034,0.2060313145402644,32.4,16.3,2064
training,120.0kW,Oort,5,1,0.4282475709915161,0.040540475398302,590,100.0,120.0,186.84969565244512,0.48,186.84969565244512,0.2301988260884429,54.6,16.3,2064
training,250.0kW,Oort,5,1,0.9170360565185548,0.005304760299623,590,100.0,250.0,67.07991637824637,1.0,67.07991637824637,0.2132307269469584,32.3,16.3,2064
evaluation,1.9kW,Oort,5,0,0.9422345927510872,0.0046607414260506,0,52.426114937825,1.9,62.73978354701882,0.0076,62.73978354701882,0.0,70.5,16.3,2647
evaluation,2.8kW,Oort,5,0,0.9375092397948592,0.0058875856921076,0,53.46170404058354,2.8,70.28523387225158,0.0111999999999999,70.28523387225158,0.0,55.5,16.3,2647
evaluation,7.7kW,Oort,5,0,0.9507868737782772,0.0046481466852128,0,59.7597096515713,7.7,63.67761498144808,0.0308,63.67761498144808,0.0,5.2,16.3,2647
evaluation,11.5kW,Oort,5,0,0.9503574022647032,0.0049336170777678,0,64.3560234292326,11.5,65.60389058198643,0.046,65.60389058198643,0.0,89.9,16.3,2647
evaluation,120.0kW,Oort,5,0,0.8956154103915471,0.0105727594345808,0,100.0,120.0,95.42060186830744,0.48,95.42060186830744,0.0,89.1,16.3,2647
evaluation,250.0kW,Oort,5,0,0.9569519201381532,0.0049673756584525,0,100.0,250.0,64.911722330419,1.0,64.911722330419,0.0,90.3,16.3,2647
training,1.9kW,Oort,6,0,0.0,0.0,0,52.73803160449167,1.9,0.0,0.0076,0.0,0.0,70.5,16.3,2655
training,2.8kW,Oort,6,1,0.8179107904434204,0.0129884500056505,591,53.87726725802086,2.8,104.39366315989254,0.0111999999999999,104.39366315989254,0.2686504521584369,7.5,16.3,2655
training,7.7kW,Oort,6,0,0.0,0.0,0,61.02379298490463,7.7,0.0,0.0308,0.0,0.0,5.2,16.3,2655
training,11.5kW,Oort,6,1,0.9107942581176758,0.0055850651115179,591,66.20146837721946,11.5,69.80089584255573,0.046,69.80089584255573,0.2587109767297413,70.8,16.3,2655
training,120.0kW,Oort,6,1,0.4696511030197143,0.0370729975402355,591,100.0,120.0,178.68036353693202,0.48,178.68036353693202,0.2150470794371788,39.0,16.3,2655
training,250.0kW,Oort,6,1,0.9234799146652222,0.0050423583015799,591,100.0,250.0,65.39980923588755,1.0,65.39980923588755,0.2034710396958254,40.8,16.3,2655
evaluation,1.9kW,Oort,6,0,0.95474690989098,0.0043267924338579,0,53.04625382671389,1.9,60.45031137001262,0.0076,60.45031137001262,0.0,56.3,16.3,3240
evaluation,2.8kW,Oort,6,0,0.9355794935669172,0.0055416245013475,0,54.33148948024308,2.8,68.18895282670546,0.0111999999999999,68.18895282670546,0.0,52.6,16.3,3240
evaluation,7.7kW,Oort,6,0,0.9549432632251648,0.0041749058291316,0,62.27290409601574,7.7,60.34901945746865,0.0308,60.34901945746865,0.0,6.1,16.3,3240
evaluation,11.5kW,Oort,6,0,0.9464464507617224,0.0044989949092268,0,68.06702393277502,11.5,62.647627273772606,0.046,62.647627273772606,0.0,67.2,16.3,3240
evaluation,120.0kW,Oort,6,0,0.8999346948895611,0.0097992625087499,0,100.0,120.0,91.86385624572554,0.48,91.86385624572554,0.0,95.3,16.3,3240
evaluation,250.0kW,Oort,6,0,0.9561774877071731,0.004659510217607,0,100.0,250.0,62.8680173577408,1.0,62.8680173577408,0.0,72.9,16.3,3240
training,1.9kW,Oort,7,0,0.0,0.0,0,53.35869827115833,1.9,0.0,0.0076,0.0,0.0,56.3,16.3,3248
training,2.8kW,Oort,7,1,0.8253406286239624,0.0123730506747961,592,54.75265474299945,2.8,101.89054130286934,0.0111999999999999,101.89054130286934,0.2388598886436933,7.5,16.3,3248
training,7.7kW,Oort,7,0,0.0,0.0,0,63.53912631823797,7.7,0.0,0.0308,0.0,0.0,6.1,16.3,3248
training,11.5kW,Oort,7,1,0.9183205962181092,0.0052031623199582,592,69.90900196604159,11.5,67.3721742916871,0.046,67.3721742916871,0.2987822301357004,64.2,16.3,3248
training,120.0kW,Oort,7,1,0.5000051259994507,0.0355576686561107,592,100.0,120.0,174.99055781368344,0.48,174.99055781368344,0.2326392758614594,35.3,16.3,3248
training,250.0kW,Oort,7,1,0.9284265637397766,0.004840659443289,592,100.0,250.0,64.07843480325451,1.0,64.07843480325451,0.2081133712328285,37.6,16.3,3248
evaluation,1.9kW,Oort,7,0,0.955010427271356,0.0040644211694598,0,53.667448271158335,1.9,58.58883517616778,0.0076,58.58883517616778,0.0,80.1,16.3,3833
evaluation,2.8kW,Oort,7,0,0.934169660187235,0.0051720347255468,0,55.207654742999445,2.8,65.8758435898807,0.0111999999999999,65.8758435898807,0.0,15.1,16.3,3833
evaluation,7.7kW,Oort,7,0,0.9570852253150668,0.0040682470425963,0,64.79037631823797,7.7,59.57314593918281,0.0308,59.57314593918281,0.0,9.2,16.3,3833
evaluation,11.5kW,Oort,7,0,0.9605970178804188,0.0043388339690864,0,71.77775196604159,11.5,61.522417425978496,0.046,61.522417425978496,0.0,73.3,16.3,3833
evaluation,120.0kW,Oort,7,0,0.9072088897287186,0.0093124350532889,0,100.0,120.0,89.55288978548698,0.48,89.55288978548698,0.0,75.6,16.3,3833
evaluation,250.0kW,Oort,7,0,0.9520541735008068,0.0045742075890302,0,100.0,250.0,62.28989018714532,1.0,62.28989018714532,0.0,73.4,16.3,3833
training,1.9kW,Oort,8,0,0.0,0.0,0,53.98094827115833,1.9,0.0,0.0076,0.0,0.0,80.1,16.3,3841
training,2.8kW,Oort,8,1,0.837159276008606,0.0112134329974651,594,55.63547666769715,2.8,96.99844450877087,0.0111999999999999,96.99844450877087,0.2071398503169913,7.7,16.3,3841
training,7.7kW,Oort,8,0,0.0,0.0,0,66.06087631823797,7.7,0.0,0.0308,0.0,0.0,9.2,16.3,3841
training,11.5kW,Oort,8,1,0.9159403443336488,0.0050936974585056,594,73.62847127171673,11.5,66.65971452168196,0.046,66.65971452168196,0.2835193595445993,66.3,16.3,3841
training,120.0kW,Oort,8,1,0.5262851715087891,0.0326734520494937,594,100.0,120.0,167.74341754534294,0.48,167.74341754534294,0.2304110303330771,28.4,16.3,3841
training,250.0kW,Oort,8,1,0.9304996728897096,0.0045409076847136,594,100.0,250.0,62.06274305401874,1.0,62.06274305401874,0.234018168786059,30.0,16.3,3841
evaluation,1.9kW,Oort,8,0,0.9583874655026676,0.0038001933135092,0,54.29022604893611,1.9,56.65240564222022,0.0076,56.65240564222022,0.0,66.0,16.3,4427
evaluation,2.8kW,Oort,8,0,0.9468717522005448,0.0048475535586476,0,56.09125444547493,2.8,63.77592726652156,0.0111999999999999,63.77592726652156,0.0,41.4,16.3,4427
evaluation,7.7kW,Oort,8,0,0.9608113484494836,0.0038156423252075,0,67.31426520712687,7.7,57.69400728194215,0.0308,57.69400728194215,0.0,5.6,16.3,4427
evaluation,11.5kW,Oort,8,0,0.9538244251808484,0.0040593477897346,0,75.50041571616117,11.5,59.50795241362047,0.046,59.50795241362047,0.0,74.9,16.3,4427
evaluation,120.0kW,Oort,8,0,0.9018681477578844,0.0088021634146571,0,100.0,120.0,87.06481664879375,0.48,87.06481664879375,0.0,83.0,16.3,4427
evaluation,250.0kW,Oort,8,0,0.9552092694131712,0.0041310717351734,0,100.0,250.0,59.19581420772312,1.0,59.19581420772312,0.0,72.5,16.3,4427
training,1.9kW,Oort,9,0,0.0,0.0,0,54.60372604893611,1.9,0.0,0.0076,0.0,0.0,66.0,16.3,4435
training,2.8kW,Oort,9,1,0.863657534122467,0.0098851816728711,594,56.504558077261066,2.8,91.07261385132496,0.0111999999999999,91.07261385132496,0.2951295043264116,7.8,16.3,4435
training,7.7kW,Oort,9,0,0.0,0.0,0,68.58476520712686,7.7,0.0,0.0308,0.0,0.0,5.6,16.3,4435
training,11.5kW,Oort,9,1,0.9231536388397216,0.0047777811996638,594,77.35875254090469,11.5,64.55947719904478,0.046,64.55947719904478,0.2373525773119351,65.6,16.3,4435
training,120.0kW,Oort,9,1,0.5527756810188293,0.0308288969099521,594,100.0,120.0,162.93972123610695,0.48,162.93972123610695,0.2458154422732582,64.6,16.3,4435
training,250.0kW,Oort,9,1,0.9329670667648317,0.0044016437605023,594,100.0,250.0,61.10363904917828,1.0,61.10363904917828,0.2187232833062917,30.0,16.3,4435
evaluation,1.9kW,Oort,9,0,0.9583553652506648,0.0036236075684428,0,54.91300382671389,1.9,55.320499198865136,0.0076,55.320499198865136,0.0,75.8,16.3,5022
evaluation,2.8kW,Oort,9,0,0.9463011528433322,0.0047618700191378,0,56.96033585503884,2.8,63.20977464583888,0.0111999999999999,63.20977464583888,0.0,39.6,16.3,5022
evaluation,7.7kW,Oort,9,0,0.9554806168403284,0.0036538052372634,0,69.83815409601576,7.7,56.45723090586525,0.0308,56.45723090586525,0.0,7.2,16.3,5022
evaluation,11.5kW,Oort,9,0,0.959183300228178,0.0040039811283349,0,79.23069698534913,11.5,59.10073570768648,0.046,59.10073570768648,0.0,75.0,16.3,5022
evaluation,120.0kW,Oort,9,0,0.9101386132070806,0.0084083909168839,0,100.0,120.0,85.09507461284574,0.48,85.09507461284574,0.0,76.7,16.3,5022
evaluation,250.0kW,Oort,9,0,0.954711493005076,0.004185136873275,0,100.0,250.0,59.58191576748515,1.0,59.58191576748515,0.0,86.0,16.3,5022
