,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,evaluation,1.9kW,towards,4,0,0.9468946956832784,0.005182113964110613,0,51.81376812902312,1.9,66.15596232875177,51.5055459068009,51.5055459068009,0,41.7,16.1,2064
1,evaluation,2.8kW,towards,4,0,0.9273704660615376,0.0065515474416315556,0,52.67298628603465,2.8,74.14253293613326,52.21876406381243,52.21876406381243,0,93.1,16.1,2064
2,evaluation,7.7kW,towards,4,0,0.9439580052279091,0.005005754064768553,0,57.19410549861862,7.7,66.08176445075628,55.944994387507506,55.944994387507506,0,5.4,16.1,2064
3,evaluation,11.5kW,towards,4,0,0.9497561218878214,0.005258797202259302,0,60.67494940978255,11.5,67.73140550862735,58.809393854227,58.809393854227,0,78.8,16.1,2064
4,evaluation,120.0kW,towards,4,0,0.883306083849658,0.011452010832726955,0,100.0,120.0,99.30905546309022,100.0,100.0,0,84.2,16.0,2064
5,evaluation,250.0kW,towards,4,0,0.9449013706528683,0.0054290881380438805,0,100.0,250.0,67.86144082837086,100.0,100.0,0,77.6,16.0,2064
0,training,1.9kW,towards,5,0,0.0,0.0,0,52.12621257346756,1.9,0.0,51.81376812902312,51.81376812902312,0.0,41.7,16.1,2072
1,training,2.8kW,towards,5,0,0.0,0.0,0,53.13343073047909,2.8,0.0,52.67298628603465,52.67298628603465,0.0,93.1,16.1,2072
2,training,7.7kW,towards,5,1,0.931770384311676,0.005044197663664818,592,58.42630362268289,7.7,66.33502918582298,57.19410549861862,57.19410549861862,0.20690329960918846,60.7,16.1,2072
3,training,11.5kW,towards,5,1,0.9049955606460571,0.005524440668523312,592,62.5194406977341,11.5,69.42102681342536,60.67494940978255,60.67494940978255,0.28349892461894266,71.3,16.1,2072
4,training,120.0kW,towards,5,1,0.4284416735172272,0.0416242852807045,592,100.0,120.0,189.3308440143291,100.0,100.0,0.28372203852309275,24.0,16.1,2072
5,training,250.0kW,towards,5,1,0.9120798110961914,0.005400302819907665,592,100.0,250.0,67.68129922113862,100.0,100.0,0.21844751988917865,5.1,16.1,2072
0,evaluation,1.9kW,towards,5,0,0.947442591108015,0.004810205195099115,0,52.434962573467566,1.9,63.737835778900624,52.12621257346756,52.12621257346756,0,6.5,16.1,2656
1,evaluation,2.8kW,towards,5,0,0.9352543190477066,0.005854886956512928,0,53.58843073047909,2.8,70.0897854910679,53.13343073047909,53.13343073047909,0,91.8,16.1,2656
2,evaluation,7.7kW,towards,5,0,0.948601582657082,0.004308614414185286,0,59.677553622682886,7.7,61.307794250821146,58.42630362268289,58.42630362268289,0,13.5,16.1,2656
3,evaluation,11.5kW,towards,5,0,0.9497718153712184,0.005027364939451218,0,64.3881906977341,11.5,66.2242551420543,62.5194406977341,62.5194406977341,0,84.8,16.1,2656
4,evaluation,120.0kW,towards,5,0,0.8841268919148183,0.010620850138366222,0,100.0,120.0,95.6373682488115,100.0,100.0,0,85.8,16.1,2656
5,evaluation,250.0kW,towards,5,0,0.9504024341267051,0.004949736408889294,0,100.0,250.0,64.79636842611369,100.0,100.0,0,83.7,16.1,2656
0,training,1.9kW,towards,6,0,0.0,0.0,0,52.74740701791201,1.9,0.0,52.434962573467566,52.434962573467566,0.0,6.5,16.1,2664
1,training,2.8kW,towards,6,0,0.0,0.0,0,54.04887517492353,2.8,0.0,53.58843073047909,53.58843073047909,0.0,91.8,16.1,2664
2,training,7.7kW,towards,6,1,0.93855881690979,0.0046406956389546394,592,60.90700339338317,7.7,63.626556443170124,59.677553622682886,59.677553622682886,0.22361625925506334,26.0,16.1,2664
3,training,11.5kW,towards,6,1,0.9190412759780884,0.005166307091712952,592,66.23530335008097,11.5,67.13314374657531,64.3881906977341,64.3881906977341,0.2675581951879937,26.1,16.1,2664
4,training,120.0kW,towards,6,1,0.4796111285686493,0.038367290049791336,592,100.0,120.0,181.77265007211483,100.0,100.0,0.23356519673999354,7.7,16.1,2664
5,training,250.0kW,towards,6,1,0.9251614809036255,0.004970904905349016,592,100.0,250.0,64.93477764509673,100.0,100.0,0.2254769277928451,12.3,16.1,2664
0,evaluation,1.9kW,towards,6,0,0.9545447119929319,0.004449415486305952,0,53.056157017912014,1.9,61.300919997419626,52.74740701791201,52.74740701791201,0,6.9,16.1,3249
1,evaluation,2.8kW,towards,6,0,0.9390350674199563,0.005704691167920828,0,54.50387517492353,2.8,69.18493587906966,54.04887517492353,54.04887517492353,0,83.0,16.1,3249
2,evaluation,7.7kW,towards,6,0,0.9510051971876438,0.00435331417247653,0,62.15825339338317,7.7,61.62499280523233,60.90700339338317,60.90700339338317,0,40.0,16.1,3249
3,evaluation,11.5kW,towards,6,0,0.9564625409806465,0.004455271642655134,0,68.10405335008097,11.5,62.34246505472865,66.23530335008097,66.23530335008097,0,80.7,16.1,3249
4,evaluation,120.0kW,towards,6,0,0.8957828582064695,0.009954498149454594,0,100.0,120.0,92.58863069697006,100.0,100.0,0,83.1,16.1,3249
5,evaluation,250.0kW,towards,6,0,0.9527591184289322,0.004646975547075272,0,100.0,250.0,62.783398960447144,100.0,100.0,0,83.1,16.1,3249
0,training,1.9kW,towards,7,0,0.0,0.0,0,53.369129240134235,1.9,0.0,53.056157017912014,53.056157017912014,0.0,6.9,16.1,3256
1,training,2.8kW,towards,7,0,0.0,0.0,0,54.965097397145755,2.8,0.0,54.50387517492353,54.50387517492353,0.0,83.0,16.1,3256
2,training,7.7kW,towards,7,1,0.9404670000076294,0.004239114001393318,593,63.39046048075992,7.7,60.8113191256321,62.15825339338317,62.15825339338317,0.21948479838734242,41.1,16.1,3256
3,training,11.5kW,towards,7,1,0.9229633808135986,0.004864036571234465,593,69.95010623869159,11.5,65.13963069542083,68.10405335008097,68.10405335008097,0.29293355986810354,61.1,16.1,3256
4,training,120.0kW,towards,7,1,0.5217415690422058,0.03562508523464203,593,100.0,120.0,175.15636843320874,100.0,100.0,0.2754937558351792,33.3,16.1,3256
5,training,250.0kW,towards,7,1,0.9284610748291016,0.004609899595379829,593,100.0,250.0,62.532438323517994,100.0,100.0,0.27246683016402834,5.5,16.1,3256
0,evaluation,1.9kW,towards,7,0,0.9551342064517114,0.004140643868595362,0,53.67787924013424,1.9,59.13566036077357,53.369129240134235,53.369129240134235,0,7.1,16.1,3842
1,evaluation,2.8kW,towards,7,0,0.9373037426045795,0.00517780426889658,0,55.42009739714575,2.8,65.9125764831211,54.965097397145755,54.965097397145755,0,83.8,16.1,3842
2,evaluation,7.7kW,towards,7,0,0.9533088204690802,0.003937579691410065,0,64.64171048075993,7.7,58.608627942306576,63.39046048075992,63.39046048075992,0,39.6,16.1,3842
3,evaluation,11.5kW,towards,7,0,0.9531166038820232,0.0043471939861774445,0,71.8188562386916,11.5,61.58165925830362,69.95010623869159,69.95010623869159,0,81.0,16.1,3842
4,evaluation,120.0kW,towards,7,0,0.9004598329351321,0.009255766868591309,0,100.0,120.0,89.27999963575793,100.0,100.0,0,91.2,16.1,3842
5,evaluation,250.0kW,towards,7,0,0.9586648412076203,0.004463498014956713,0,100.0,250.0,61.53147178237245,100.0,100.0,0,86.1,16.1,3842
0,training,1.9kW,towards,8,0,0.0,0.0,0,53.99085146235646,1.9,0.0,53.67787924013424,53.67787924013424,0.0,7.1,16.1,3849
1,training,2.8kW,towards,8,0,0.0,0.0,0,55.88131961936797,2.8,0.0,55.42009739714575,55.42009739714575,0.0,83.8,16.1,3849
2,training,7.7kW,towards,8,1,0.9410836696624756,0.004087576176971197,593,65.86421474062027,7.7,59.714500780278534,64.64171048075993,64.64171048075993,0.27838897892534464,32.8,16.1,3849
3,training,11.5kW,towards,8,1,0.9253818392753601,0.004665701650083065,593,73.67771866067666,11.5,63.79774940121212,71.8188562386916,71.8188562386916,0.21516910767919867,32.9,16.1,3849
4,training,120.0kW,towards,8,1,0.5480015873908997,0.03347941115498543,593,100.0,120.0,169.79968555947025,100.0,100.0,0.28655571461832546,30.5,16.1,3849
5,training,250.0kW,towards,8,1,0.9309477806091309,0.004404817242175341,593,100.0,250.0,61.12566222397965,100.0,100.0,0.2622728144762605,1.8,16.1,3849
0,evaluation,1.9kW,towards,8,0,0.9562183332768807,0.00405373889952898,0,54.29907368457868,1.9,58.511791792125926,53.99085146235646,53.99085146235646,0,6.7,16.1,4433
